ActivityDate,ActivityName,ElapsedTime,MovingTime,Distance,MaxSpeed,ElevationGain,Class
"Sep 8, 2017, 3:38:23 PM",Morning Run,985,985,3277.600098,4.099999905,10.52000046,0
"Sep 9, 2017, 2:13:13 PM",Morning Run,7043,6891,25922,5.300000191,397.480011,1
"Sep 6, 2017, 2:05:30 PM",Morning Run,3693,3622,12882.2998,4.599999905,21.87999916,0
"Sep 7, 2017, 1:53:52 PM",Morning Run,4337,4249,16115.90039,5.599999905,191.9199982,0
"Sep 11, 2017, 1:52:36 PM",Morning Run,4340,4184,16183.7998,5.800000191,108.3970032,0
"Sep 12, 2017, 1:33:45 PM",Morning Run,911,911,3148.600098,4.199999809,5.139999866,0
"Sep 12, 2017, 2:15:10 PM",Morning Run,2650,2515,10680,7.300000191,102.2129974,2
"Sep 12, 2017, 3:11:41 PM",Morning Run,993,962,3227.800049,3.900000095,36.63999939,0
"Sep 13, 2017, 1:52:40 PM",Morning Run,3868,3634,12898.2998,4.400000095,182.8890076,0
"Sep 14, 2017, 1:53:14 PM",Morning Run,947,938,3260.600098,4,8.5,0
"Sep 14, 2017, 2:28:47 PM",Morning Run,2108,2073,9772.799805,6.900000095,23.16329956,2
"Sep 14, 2017, 3:10:34 PM",Morning Run,1157,959,3226.100098,4.099999905,8.880000114,0
"Sep 15, 2017, 2:33:26 PM",Morning Run,3805,3498,12913.2998,4.400000095,114.8069992,0
"Sep 16, 2017, 2:15:40 PM",Morning Run,1013,1013,3613,4.5,33.06000137,0
"Sep 16, 2017, 3:55:00 PM",Morning Run,1745,1397,3747.199951,3.700000048,40.19480133,0
"Sep 18, 2017, 1:51:39 PM",Morning Run,4387,4225,16108.09961,4.699999809,171.6600037,0
"Sep 19, 2017, 1:40:32 PM",Morning Run,1011,981,3348,3.900000095,95.32330322,0
"Sep 19, 2017, 3:10:28 PM",Morning Run,1544,1516,4834.200195,3.700000048,15.23999977,0
"Sep 20, 2017, 1:49:47 PM",Morning Run,3922,3579,12888.7998,4.699999809,81.69670105,0
"Sep 22, 2017, 2:23:22 PM",Morning Run,1286,963,3327.399902,4.5,9.579999924,0
"Sep 21, 2017, 1:50:35 PM",Morning Run,4190,3945,14547.5,5,220.5130005,0
"Sep 22, 2017, 3:00:58 PM",Morning Run,1673,1673,8065.600098,6.099999905,8.520000458,2
"Sep 22, 2017, 3:30:48 PM",Morning Run,1116,953,3234.800049,4.199999809,8.06000042,0
"Sep 23, 2017, 2:09:11 PM",Morning Run,6706,6505,25822.80078,5.099999905,283.1199951,1
"Sep 25, 2017, 1:53:21 PM",Morning Run,3920,3813,14496.5,4.800000191,168.9069977,0
"Sep 26, 2017, 1:49:48 PM",Morning Run,977,964,3301.800049,4.199999809,8.479999542,0
"Sep 29, 2017, 1:51:38 PM",Morning Run,3253,3055,11303.2998,4.400000095,94.16000366,0
"Sep 30, 2017, 4:02:00 PM",Morning Run,971,968,3272.300049,4,5.340000153,0
"Sep 26, 2017, 2:29:07 PM",Morning Run,3002,2655,11475.2998,7.300000191,14.43000031,2
"Sep 30, 2017, 5:35:01 PM",Morning Run,2690,1968,6494.200195,4.5,15.72000027,0
"Sep 27, 2017, 1:57:20 PM",Morning Run,3141,3068,11293.7002,4.5,102.7200012,0
"Sep 28, 2017, 1:52:52 PM",Morning Run,4305,3989,14872.40039,4.900000095,191.2669983,0
"Oct 2, 2017, 1:54:21 PM",Morning Run,4527,4234,15748,7.099999905,207.1600037,0
"Oct 3, 2017, 1:36:43 PM",Morning Run,935,923,3290.899902,6.300000191,13.77999973,0
"Oct 3, 2017, 2:14:10 PM",Morning Run,2653,2653,11480.90039,7.199999809,118.4240036,2
"Oct 3, 2017, 3:02:52 PM",Morning Run,560,497,1643.900024,4.199999809,21.10000038,0
"Oct 4, 2017, 1:54:03 PM",Morning Run,3669,3526,12886.59961,4.5,79.36669922,0
"Oct 5, 2017, 1:51:53 PM",Morning Run,4649,4264,16155.2002,5,263.5570068,0
"Oct 6, 2017, 2:21:12 PM",Morning Run,978,952,3321.399902,4.800000191,11.06000042,0
"Oct 6, 2017, 2:59:23 PM",Morning Run,1623,1623,7929.100098,6.900000095,19.23329926,2
"Oct 6, 2017, 3:31:22 PM",Morning Run,942,942,3239.899902,4.099999905,8.399999619,0
"Oct 7, 2017, 2:08:10 PM",Morning Run,6716,6625,25783.5,5.199999809,199.6799927,1
"Oct 9, 2017, 1:56:51 PM",Morning Run,4477,4289,16229.40039,5.300000191,274.3429871,0
"Oct 10, 2017, 1:43:11 PM",Morning Run,974,945,3274.199951,4.300000191,16,0
"Oct 10, 2017, 2:25:52 PM",Morning Run,1802,1694,7489.700195,6.900000095,72.49669647,2
"Oct 10, 2017, 3:01:33 PM",Morning Run,985,594,1944,4,27.29999924,0
"Oct 11, 2017, 2:00:39 PM",Morning Run,3758,3520,12889.7998,4.5,76.87000275,0
"Oct 12, 2017, 1:54:35 PM",Morning Run,4665,4240,16303.2998,5.5,137.0859985,0
"Oct 13, 2017, 1:52:23 PM",Morning Run,3064,2937,11298.90039,4.800000191,103.1009979,0
"Oct 14, 2017, 2:16:24 PM",Morning Run,1170,1166,4287,4.199999809,35.34000015,0
"Oct 14, 2017, 2:59:37 PM",Morning Run,1146,1146,6004.899902,7.5,54.88333511,2
"Oct 14, 2017, 3:31:03 PM",Morning Run,2591,1802,6021.799805,4.800000191,49.46860123,0
"Oct 16, 2017, 1:52:00 PM",Morning Run,3935,3721,14498.2998,4.699999809,148.5599976,0
"Oct 17, 2017, 1:53:34 PM",Morning Run,927,906,3350.800049,4.199999809,8.479999542,0
"Oct 17, 2017, 2:28:22 PM",Morning Run,1247,1247,6350.600098,6.099999905,16.20669937,2
"Oct 17, 2017, 2:56:16 PM",Morning Run,931,922,3239.5,4.199999809,8.720000267,0
"Oct 18, 2017, 1:56:28 PM",Morning Run,3418,3159,11281.90039,4.800000191,55.8105011,0
"Oct 19, 2017, 1:54:08 PM",Morning Run,2344,2189,8058.600098,4.599999905,70.66239929,0
"Oct 20, 2017, 11:46:31 PM",Afternoon Run,879,879,3094.899902,4.199999809,4.21999979,0
"Oct 21, 2017, 12:33:51 AM",Titan invite 8k 25:24 ,1525,1525,8014.899902,7,19.82999992,2
"Oct 21, 2017, 1:19:52 AM",Evening Run,1074,1074,3228.800049,3.400000095,8.460000038,0
"Oct 21, 2017, 2:13:01 PM",Morning Run,3469,3391,12893.2998,4.900000095,177.9250031,0
"Oct 23, 2017, 1:58:27 PM",Morning Run,3867,3674,14497.59961,4.900000095,150.677002,0
"Oct 24, 2017, 1:52:15 PM",Morning Run,1157,947,3386.600098,4.099999905,8.479999542,0
"Oct 24, 2017, 2:28:04 PM",Morning Run,2447,2024,8809.299805,7.400000095,7.883329868,2
"Oct 24, 2017, 3:17:37 PM",Morning Run,1005,1005,3225.199951,3.900000095,8.239999771,0
"Oct 25, 2017, 1:51:57 PM",Morning Run,2830,2672,9663.700195,4.5,53.1432991,0
"Oct 26, 2017, 1:57:12 PM",Morning Run,3798,3516,12947.90039,4.400000095,153.2669983,0
"Oct 27, 2017, 2:20:03 PM",Morning Run,1844,1800,6754.200195,5.300000191,37.72000122,0
"Oct 28, 2017, 3:24:45 PM",Morning Run,922,890,3275,4.400000095,26.73999977,0
"Oct 28, 2017, 5:23:49 PM",Morning Run,1088,1088,3324.300049,3.700000048,24.39999962,0
"Oct 30, 2017, 1:54:27 PM",Morning Run,2193,1801,6205.700195,5,40.6067009,0
"Nov 13, 2017, 4:16:16 PM",Morning Run,2619,2545,9671.299805,4.900000095,89.27999878,0
"Nov 14, 2017, 4:57:22 PM",Morning Run,2789,2567,9680.5,5.400000095,155.0399933,0
"Nov 6, 2017, 2:54:31 PM",Morning Run,1814,1737,6445,4.599999905,43.99000168,0
"Nov 8, 2017, 2:55:57 PM",Morning Run,2471,1873,7052.399902,4.5,63.20080185,0
"Nov 15, 2017, 4:43:07 PM",Morning Run,2610,2471,9675.599609,4.900000095,84.44670105,0
"Nov 16, 2017, 5:05:36 PM",Morning Run,2870,2729,10022.09961,4.5,102.2600021,0
"Nov 17, 2017, 6:47:06 PM",Morning Run,2914,2591,9780.200195,4.5,59.81999969,0
"Nov 18, 2017, 6:35:55 PM",Morning Run,2589,2478,9738.799805,6,87.23999786,0
"Nov 20, 2017, 6:46:26 PM",Morning Run,3513,3245,12899,5.5,160.5639954,0
"Nov 21, 2017, 9:17:24 PM",Afternoon Run,3560,3256,12889.59961,4.800000191,96.54000092,0
"Nov 22, 2017, 3:13:07 PM",Morning Run,3623,3316,12903.2002,5.099999905,98.33999634,0
"Nov 23, 2017, 6:01:36 PM",Morning Run,3394,3345,12983.7002,4.5,113.3399963,0
"Nov 24, 2017, 6:51:27 PM",Morning Run,3489,3472,12889.09961,4.400000095,146.7599945,0
"Nov 25, 2017, 3:31:10 PM",Morning Run,2286,2216,8204.200195,4.400000095,84.38999939,0
"Nov 25, 2017, 4:10:18 PM",Morning Run,2029,1986,7886.5,5,73.41999817,0
"Nov 27, 2017, 3:25:52 PM",Morning Run,4482,4079,16165.5,4.800000191,106.1699982,0
"Nov 28, 2017, 2:54:10 PM",Morning Run,4285,4161,16122.2998,4.900000095,229.1230011,0
"Nov 29, 2017, 3:23:26 PM",Morning Run,3756,3435,12928.5,4.800000191,182.7299957,0
"Nov 30, 2017, 2:54:34 PM",Morning Run,4184,4131,16123.5,5.099999905,170.7709961,0
"Dec 1, 2017, 3:24:32 PM",Morning Run,4571,4362,16315.7998,4.800000191,104.75,0
"Dec 2, 2017, 3:22:42 PM",Morning Run,5241,5157,19391.5,5,280.2200012,1
"Dec 3, 2017, 12:38:54 pM",2 decades of life,1752,1752,6455.200195,4.199999809,31.13999939,0
"Dec 4, 2017, 3:25:05 PM",Chilling through the lost hills,4713,4342,16159.90039,4.699999809,199.3370056,0
"Dec 5, 2017, 3:02:01 PM",Im cold like I’m sick with the flu ,4342,4198,16155.09961,4.5,98.59999847,0
"Dec 5, 2017, 9:13:33 PM",Lil recovery ,1871,1827,6455.5,4.199999809,35.68000031,0
"Dec 6, 2017, 3:25:38 PM",Stadiums + 6x250s,5238,3855,12927.5,8,58.24380112,0
"Dec 7, 2017, 2:53:58 PM",Long recovery?,4449,4408,16185.90039,4.5,193.8999939,0
"Dec 8, 2017, 3:21:31 PM",Ima start running in my ultra boost because the kayano 23s are hurting me,4575,4270,16160.40039,4.699999809,109.0270004,0
"Dec 9, 2017, 3:11:20 PM",Long run,6035,5810,22625,5,267.1180115,1
"Dec 10, 2017, 3:58:38 PM",Recovery ,2959,2869,9666.799805,4.199999809,88.99669647,0
"Dec 11, 2017, 3:23:28 PM",Out,2462,2294,8096.700195,4.599999905,109.8539963,0
"Dec 11, 2017, 4:08:45 PM",And back,2398,2175,8073.799805,5.699999809,95.04000092,0
"Dec 12, 2017, 2:50:55 PM",Morning Run,4566,4411,16126.2998,4.400000095,111.0199966,0
"Dec 13, 2017, 3:54:37 AM","2 finals down, 2 to go ",2421,2400,8061.5,5.900000095,26.55999947,0
"Dec 13, 2017, 2:49:33 PM","Left calf, shin, and foot hurt.",3999,3626,12887.59961,4.699999809,185.4429932,0
"Dec 14, 2017, 2:55:56 PM",Best I’ve felt all week ,4397,4243,16110.09961,4.699999809,106.8799973,0
"Dec 14, 2017, 11:48:50 PM",Afternoon Run,2381,2306,8060.200195,4.599999905,87.23000336,0
"Dec 15, 2017, 3:26:49 PM",Morning Run,4613,4343,16141.90039,4.5,138.6399994,0
"Dec 16, 2017, 3:10:18 PM","If you run far enough, you’ll find new trails ",6655,6566,25772.30078,5.300000191,390.5566711,1
"Dec 19, 2017, 4:33:23 AM",Scoping out Pre’s trail for tomorrow’s run,3675,3664,12894.7002,4.300000191,25.73999977,0
"Dec 19, 2017, 4:06:50 PM",Such a nice run ,5662,4859,17712.19922,4.5,53.77289963,0
"Dec 20, 2017, 3:24:43 PM",My gps was tripping on this one. Beautiful run nonetheless ,6089,5281,16118.7998,5,433.2999878,0
"Dec 22, 2017, 6:07:00 PM",Morning Run,4050,3639,12892.7002,4.300000191,106.9800034,0
"Dec 23, 2017, 4:38:08 PM",Morning Run,6442,5607,20933.59961,5,139.6333313,1
"Dec 24, 2017, 5:25:08 PM",Morning Run,2170,1803,6451,4.599999905,27.39999962,0
"Dec 26, 2017, 12:38:55 AM",Afternoon Run,4597,4552,16121.5,4.599999905,129.6600037,0
"Dec 26, 2017, 6:23:31 PM",Morning Run,4295,4260,16110.2002,5.099999905,159.3399963,0
"Dec 26, 2017, 11:58:46 PM",Afternoon Run,2422,2289,8055.799805,4.400000095,50.37333298,0
"Dec 27, 2017, 9:56:58 PM",Afternoon Run,4457,4301,16111.7998,5,151.1670074,0
"Dec 28, 2017, 9:10:04 PM",Warmup,1550,1214,4483.5,4.300000191,18.62000084,0
"Dec 28, 2017, 9:42:34 PM",1st steady state!,2932,2924,12891.7998,5.699999809,79.15047455,2
"Dec 28, 2017, 10:38:46 PM",Cool down ,1063,1050,3602,4.099999905,22.05999947,0
"Dec 29, 2017, 5:59:49 PM",Morning Run,3945,3830,12897,4.199999809,128.8933258,0
"Dec 31, 2017, 12:10:45 AM",Afternoon Run,1962,1950,6449.5,4.400000095,55.15999985,0
"Jan 1, 2018, 10:27:40 PM",First one this year lol,4321,4061,16112.90039,4,105.9400024,0
"Jan 2, 2018, 5:04:40 PM",Morning Run,5216,4508,16113.7002,4.699999809,159.0800018,0
"Jan 3, 2018, 12:20:31 AM",Afternoon Run,2348,2324,8060,4.300000191,21.65999985,0
"Jan 3, 2018, 3:25:44 PM",Morning Run,4496,4347,16143.40039,5.699999809,262.8850098,0
"Jan 4, 2018, 3:55:01 PM",Warmup ,1039,906,3232.5,4.599999905,4.900000095,0
"Jan 4, 2018, 4:30:05 PM","2x2 mile tempo, 8x200m ",2582,2092,9323.700195,7.300000191,11.07999992,2
"Jan 4, 2018, 5:17:37 PM",Cool down ,1094,1010,3632.600098,4.199999809,10.10000038,0
"Jan 5, 2018, 3:25:51 PM",Morning Run,3667,3514,12890.7998,4.599999905,78.13999939,0
"Jan 6, 2018, 3:10:10 PM",Long Run!,7220,7098,27388.5,6.300000191,493.0599976,1
"Jan 7, 2018, 4:05:29 PM",Morning Run,2811,2358,8051.100098,4.199999809,88.37999725,0
"Jan 8, 2018, 3:55:03 PM",Just feeling myself ,4450,4273,16106.2002,4.599999905,170.5930023,0
"Jan 9, 2018, 3:50:40 PM",Warm up,954,954,3329.399902,4.300000191,8.93999958,0
"Jan 9, 2018, 4:23:48 PM","4x1 mile tempo, 8x200m ",2468,1960,9253.400391,7.599999905,0,2
"Jan 9, 2018, 5:12:37 PM",Cool down ,1066,1015,3692.100098,4.800000191,17.89999962,0
"Jan 10, 2018, 12:25:28 AM",Easy run,2470,2343,8056.5,5.699999809,82.67475891,0
"Jan 10, 2018, 3:53:51 PM",Recovery run,3945,3639,12893.59961,4.400000095,74.61669922,0
"Jan 11, 2018, 3:53:27 PM",Warmup,1035,980,3322.300049,4.099999905,95.16000366,0
"Jan 11, 2018, 4:30:30 PM",12x200m hill repeats ,2434,1917,6034.600098,7.699999809,99.3742981,2
"Jan 11, 2018, 5:17:53 PM",Long cool down ,2156,1987,6884.5,4.400000095,27.31999969,0
"Jan 12, 2018, 2:18:41 AM",Easy run,2750,2456,8054.200195,4,38.20000076,0
"Jan 12, 2018, 3:42:00 PM",Morning Run,4690,4498,16101.40039,4.300000191,137.7330017,0
"Jan 13, 2018, 3:09:38 PM",Long run ,6504,6400,25763,7.199999809,204.227005,1
"Jan 14, 2018, 3:17:48 PM",Morning Run,2945,2774,9664.700195,5,94.81999969,0
"Jan 15, 2018, 3:52:33 PM",Morning Run,4413,4200,16106.2998,5,169.9199982,0
"Jan 16, 2018, 3:51:07 PM",Morning Run,954,954,3342.699951,4,8.539999962,0
"Jan 16, 2018, 4:25:07 PM",Morning Run,2364,1902,8890.099609,7.199999809,0,2
"Jan 16, 2018, 5:10:08 PM",Morning Run,1278,1204,4181.100098,5.099999905,22.4633007,0
"Jan 17, 2018, 3:57:43 PM",Recovery ,3670,3448,12877.5,4.900000095,77.9332962,0
"Jan 18, 2018, 3:53:49 PM",Warmup ,947,893,3244.600098,4.199999809,16.04000092,0
"Jan 18, 2018, 4:32:28 PM","3,2,1 min Fartlek 2,1,1 min rest",2499,2480,10631.2998,6.800000191,106.6330032,2
"Jan 18, 2018, 5:16:54 PM",Cool down ,791,766,2551.300049,3.799999952,43.5,0
"Jan 19, 2018, 3:55:12 PM",Morning Run,1968,1933,6734.399902,4.099999905,103.8000031,0
"Jan 19, 2018, 4:29:19 PM",Morning Run,2800,2627,9577,4.300000191,119.1529999,0
"Jan 20, 2018, 3:08:24 PM",Hilly long run ,7109,7054,25838.69922,5.699999809,662.757019,1
"Jan 21, 2018, 3:44:11 PM",Recovery run,2927,2800,9680.400391,4.099999905,94.47000122,0
"Jan 22, 2018, 2:56:10 PM",Morning Run,4739,4498,16113.90039,4.599999905,290.5899963,0
"Jan 23, 2018, 3:22:22 PM",Morning Run,1327,959,3294.899902,4.099999905,8.520000458,0
"Jan 23, 2018, 4:06:03 PM",Morning Run,3473,2780,9655.599609,8.899999619,23.05999947,2
"Jan 24, 2018, 2:54:25 PM",Morning Run,3693,3585,12909.7998,4.099999905,23.57999992,0
"Jan 25, 2018, 3:24:31 PM",Morning Run,984,984,3366.899902,4.199999809,8.539999962,0
"Jan 25, 2018, 4:02:17 PM",Morning Run,2215,2215,9222.900391,7.599999905,20.18670082,2
"Jan 25, 2018, 4:44:25 PM",Morning Run,1245,1108,3688.399902,4.199999809,18.94000053,0
"Jan 26, 2018, 3:23:06 PM",Morning Run,4805,4484,16245.7002,5.099999905,108.8830032,0
"Jan 27, 2018, 3:29:15 PM",Morning Run,6056,5874,22217.69922,5.099999905,225.6399994,1
"Jan 29, 2018, 2:52:45 PM",Morning Run,4606,4377,16110.40039,5.099999905,263.6199951,0
"Jan 30, 2018, 3:14:50 AM",Evening Run,1924,1887,6458.700195,4.400000095,78.66666412,0
"Jan 30, 2018, 3:24:41 PM",Morning Run,996,996,3340.199951,3.900000095,8.5,0
"Jan 30, 2018, 4:03:48 PM",Morning Run,1848,1738,8344.400391,6.099999905,19.84670067,2
"Jan 30, 2018, 4:43:00 PM",Morning Run,1720,1577,5394.600098,4.300000191,30.2866993,0
"Jan 30, 2018, 11:24:38 PM",Afternoon Run,1934,1823,6450.899902,4.5,81.78333282,0
"Jan 31, 2018, 2:57:54 PM",Morning Run,3672,3476,12939.59961,6.199999809,76.03669739,0
"Feb 1, 2018, 3:18:32 PM",Morning Run,1072,1036,3391.199951,4,95.27666473,0
"Feb 1, 2018, 3:53:08 PM",Morning Run,5287,4214,14133.7002,6.599999905,150.5576172,0
"Feb 2, 2018, 3:27:28 PM",Morning Run,4425,4346,16169.59961,4.900000095,191.8099976,0
"Feb 3, 2018, 3:05:19 PM",Saturday Long Run ,7442,7363,28986.5,5.5,229.1300049,1
"Feb 4, 2018, 2:57:50 PM",Morning Run,2490,2325,8061.100098,4.400000095,87.33999634,0
"Feb 5, 2018, 2:52:46 PM",Morning Run,4477,4354,16107.5,4.5,89.23999786,0
"Feb 6, 2018, 3:21:54 PM",Warmup ,991,991,3327.100098,3.900000095,8.520000458,0
"Feb 6, 2018, 4:02:16 PM",6x1k 400m rest,2087,1980,8157.399902,7.199999809,0,2
"Feb 6, 2018, 4:43:45 PM",Cool down ,1812,1596,5270.799805,4.199999809,33.75999832,0
"Feb 7, 2018, 2:48:50 PM",Morning Run,3686,3587,12960.40039,4.900000095,111.4899979,0
"Feb 8, 2018, 3:17:58 PM",Morning Run,1009,1009,3358.5,4,8.520000458,0
"Feb 8, 2018, 4:00:59 PM",3x(3x300) ,1766,1293,4730.5,8.100000381,0,2
"Feb 8, 2018, 4:35:40 PM",Morning Run,2587,2364,8057.299805,4.300000191,77.54000092,0
"Feb 9, 2018, 3:20:56 PM",Morning Run,4821,4480,16104.5,4.800000191,111.0299988,0
"Feb 10, 2018, 7:28:33 PM",3 weeks till my 3k debut!,7281,7108,27381.5,5,297.7200012,1
"Feb 11, 2018, 3:49:08 PM",EZ Sunday,2954,2844,9675.599609,4.300000191,146.7799988,0
"Feb 12, 2018, 2:54:07 PM",Morning Run,4372,4207,16111.2002,4.900000095,171.3099976,0
"Feb 13, 2018, 3:05:44 PM",Warmup ,946,946,3412.300049,4.400000095,8.520000458,0
"Feb 13, 2018, 3:53:44 PM",Valentines relays (8x800m),2128,1127,6498.299805,7,0,2
"Feb 13, 2018, 4:43:35 PM",Coodown ,1819,1819,6477.100098,4.699999809,15.43999958,0
"Feb 14, 2018, 2:50:31 PM",Morning Run,3758,3611,12916.40039,4.599999905,80.66000366,0
"Feb 15, 2018, 3:07:22 PM",Warmup,980,980,3382,4.599999905,8.56000042,0
"Feb 15, 2018, 3:47:24 PM","2, 2, 1 mile tempos 1:30 rest ",1842,1764,8535.099609,6.5,20.60000038,2
"Feb 15, 2018, 4:21:48 PM",4x200 + cool down,1575,1387,4846.100098,9.5,6.816666603,2
"Feb 16, 2018, 3:20:38 PM",Morning Run,4473,4352,16116.7002,4.300000191,29.68000031,0
"Feb 17, 2018, 3:07:31 PM",Too beat up for the hills this time ,6842,6709,25862.30078,6.300000191,380.8399963,1
"Feb 19, 2018, 3:38:22 PM","Sick, but still running ",4617,4301,16114,5,267.1665955,0
"Feb 20, 2018, 3:05:18 PM",Morning Run,899,899,3382.199951,4.5,8.520000458,0
"Feb 20, 2018, 3:45:39 PM",3x(4x400m),1964,1889,6564.399902,7.400000095,0,2
"Feb 20, 2018, 4:27:31 PM",Morning Run,2033,1974,6528.5,5.099999905,29.16285706,0
"Feb 21, 2018, 2:49:45 PM",Morning Run,3919,3514,12902.7998,4.599999905,76.35666656,0
"Feb 22, 2018, 3:04:39 PM",Morning Run,1017,1017,3470.800049,4.099999905,8.520000458,0
"Feb 22, 2018, 3:46:10 PM",Morning Run,1792,1385,3868.600098,9.800000191,0,2
"Feb 22, 2018, 4:26:30 PM",Morning Run,2071,2003,6551.600098,4.900000095,28.15999985,0
"Feb 22, 2018, 11:21:55 PM",Afternoon Run,2571,2464,8858.200195,5.400000095,42.90000153,0
"Feb 23, 2018, 3:20:59 PM",Morning Run,4480,4311,16113.7998,4.900000095,171.0599976,0
"Feb 24, 2018, 2:53:12 PM",8 days till outdoor!,7236,6759,27380.30078,5.900000095,298.7099915,1
"Feb 25, 2018, 3:48:48 PM",Easy run ,2717,2649,9680.700195,4.300000191,56.81666565,0
"Feb 26, 2018, 2:50:37 PM",Morning Run,4378,4229,16101.5,5,170.5200043,0
"Feb 27, 2018, 3:04:08 PM",Morning Run,930,930,3360.199951,4.199999809,8.5,0
"Feb 27, 2018, 3:45:11 PM",8x600m 200m rest,1640,1495,6502.299805,7.800000191,0,2
"Feb 27, 2018, 4:20:51 PM",Morning Run,1927,1862,6513,5.099999905,28.68666649,0
"Feb 27, 2018, 11:26:32 PM",Afternoon Run,2369,2250,8053.899902,4.300000191,86.73999786,0
"Feb 28, 2018, 2:51:46 PM",Morning Run,3719,3664,12928.2998,4.699999809,24.76000023,0
"Mar 1, 2018, 3:04:49 PM",Morning Run,944,944,3354.699951,4.400000095,8.637143135,0
"Mar 1, 2018, 3:49:26 PM",Morning Run,1344,1070,4115.100098,8.300000191,0,2
"Mar 1, 2018, 4:22:25 PM",Morning Run,2839,2722,9472,4.599999905,135.368576,0
"Mar 1, 2018, 11:29:14 PM",Afternoon Run,2331,2082,7289.399902,4.900000095,87.0633316,0
"Mar 2, 2018, 3:20:24 PM",Pre meet,3767,3583,12886,4.5,80.81999969,0
"Mar 3, 2018, 11:14:52 PM",Afternoon Run,1251,1189,4302.600098,4.5,29.26000023,0
"Mar 4, 2018, 12:27:16 AM",Afternoon Run,1758,1708,6519.600098,5.099999905,62.06000137,0
"Mar 4, 2018, 3:01:00 PM",Morning Run,6220,6094,22542.80078,4.800000191,264.1358337,1
"Mar 5, 2018, 2:49:38 PM",Morning Run,4580,4318,16112.09961,4.800000191,261.9428711,0
"Mar 6, 2018, 3:04:50 PM",Warmup ,983,983,3388.699951,4.199999809,8.5,0
"Mar 6, 2018, 3:48:27 PM",2x(3x300m) @ 800m effort,838,780,3016.899902,8.5,0,2
"Mar 6, 2018, 4:18:05 PM",Cooldown,1018,1001,3265.800049,3.700000048,19.5933342,0
"Mar 7, 2018, 2:48:58 PM",Morning Run,3974,3594,12881.5,4.400000095,76.51999664,0
"Mar 8, 2018, 3:06:13 PM",Morning Run,1378,1378,4846.200195,4.199999809,12.76000023,0
"Mar 8, 2018, 3:51:22 PM",Morning Run,930,901,3221.199951,9.800000191,0,2
"Mar 8, 2018, 4:14:21 PM",Morning Run,1482,1396,5021.299805,4.099999905,21.36666679,0
"Mar 9, 2018, 3:23:21 PM",Morning Run,3716,3454,12924.7998,4.400000095,115.9033356,0
"Mar 11, 2018, 12:09:11 AM",Afternoon Run,1350,1247,4588.899902,4.300000191,12.35999966,0
"Mar 11, 2018, 1:36:08 AM",Afternoon Run,2089,1960,6910,4.300000191,29.84000015,0
"Mar 11, 2018, 11:42:03 PM",Stitched up & ready to go ,5166,5091,19442.59961,4.599999905,189.8399963,1
"Mar 12, 2018, 1:53:33 PM",Morning Run,4450,4277,16171.90039,4.5,31.68000031,0
"Mar 13, 2018, 2:04:54 PM",Morning Run,983,983,3378.100098,4.5,8.520000458,0
"Mar 13, 2018, 2:51:03 PM",2x(4x200) 30s rest. 28.2 avg,840,786,2777.100098,8,0,2
"Mar 13, 2018, 3:11:14 PM",Morning Run,2817,2718,10088.5,4.800000191,46.08666611,0
"Mar 13, 2018, 10:41:27 PM",Afternoon Run,2002,1845,6905.899902,4.199999809,34.77999878,0
"Mar 14, 2018, 1:56:36 PM",Wreckovery ,3761,3625,12935.2002,4.900000095,116.7799988,0
"Mar 15, 2018, 2:05:24 PM",Morning Run,1213,989,3459.300049,4.400000095,8.520000458,0
"Mar 15, 2018, 2:49:16 PM",150s ,1568,1167,3370.5,10.30000019,0,2
"Mar 15, 2018, 3:16:42 PM",Morning Run,3307,2778,9870.900391,4.5,47.45999908,0
"Mar 16, 2018, 2:23:14 PM",Morning Run,3883,3619,12931.59961,4.5,114.0766678,0
"Mar 17, 2018, 7:26:09 PM",Wu ,1287,1213,4619.600098,4.800000191,0,0
"Mar 17, 2018, 8:46:11 PM",Cooldown,3104,2836,10162.90039,5.800000191,15.72749996,0
"Mar 19, 2018, 1:53:01 PM",Morning Run,4387,4302,16104.40039,4.599999905,171.2566681,0
"Mar 20, 2018, 2:49:19 PM",3x500m @800m race pace ,1103,1053,3121.100098,8.699999809,0,2
"Mar 20, 2018, 3:21:28 PM",Morning Run,1642,1642,5237.299805,4.199999809,18.04000092,0
"Mar 20, 2018, 2:05:42 PM",Activity,1300,910,3278.100098,4.699999809,8.539999962,0
"Mar 21, 2018, 1:50:43 PM",Morning Run,4145,3624,12933.40039,4.300000191,93.75666809,0
"Mar 22, 2018, 2:03:07 PM",Morning Run,975,975,3391.899902,4.400000095,8.539999962,0
"Mar 22, 2018, 2:43:39 PM",3x2k tempos + 200s,2455,2100,8828.900391,8.800000191,0,2
"Mar 22, 2018, 3:36:21 PM",Morning Run,1050,971,3232.199951,3.900000095,19.07666588,0
"Mar 23, 2018, 2:22:43 PM",Morning Run,3815,3513,12949.2002,4.699999809,153.5325012,0
"Mar 24, 2018, 2:24:54 PM",No more long long runs ,4219,4107,16129.5,5,103.9666672,0
"Mar 26, 2018, 2:22:14 PM",Cutting miles ,3601,3461,12951.7002,4.599999905,144.5899963,0
"Mar 27, 2018, 2:33:47 PM",Morning Run,1233,931,3272.600098,4.800000191,8.5,0
